REGION,DISTRICT,SUBDIS,GHS_SUBDIS,LOCALITY,FACILITY,GHS_FACILITY,TYPE,OWNERSHIP,LATITUDE,LONGITUDE,Area,Region_202,Region_201,Code,Anemia
Northern,Yendi,Ngani,Ngani,Gnani,Gnani Health Centre,Gnani Health Centre,Health Centre,Government,9.355778,0.197511,26524,Northern,Northern,"12",48.4
Northern,Tamale South,Vitting,Bilpeila,Tugu,God Cares Community Hospital,God First Maternity Home,Maternity Home,Private,9.374011,-0.60208,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Bimbilla,,Bimbilla,Government Building,,,,8.862637,0.043652,26524,Northern,Northern,"12",48.4
Northern,Kumbungu,Kasuliyili,,Guudaa,Gundaa Chips Compound,,,,9.465565,-1.048104,26524,Northern,Northern,"12",48.4
Northern,Kumbungu,Gupanerigu,Gupanerigu,Gupanerigu Yapala,Gupanarigu Chips Compound,Gupanerigu CHPS,Community Health Planning Services (CHPS) Compound,Government,9.496076,-0.951974,26524,Northern,Northern,"12",48.4
Northern,Gushiegu,Gushiegu,Gushiegu,Gushiegu,Gushegu Municipal Hospital,Gushiegu Municipal Hospital,Municipal Hospital,Government,9.929277,-0.214,26524,Northern,Northern,"12",48.4
Northern,Tamale Central,Tamale Central,,Chengli,Hajia Zari Bolga,,,,9.398764,-0.832494,26524,Northern,Northern,"12",48.4
Northern,Karaga,Sandua,,Nakundugu No. 1,Hamidu Karim,,,,10.109004,-0.272989,26524,Northern,Northern,"12",48.4
Northern,Saboba,Saboba,,Kimoateek,Health Aid Blog 1,,,,9.715421,0.316142,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Kayereso,,Lonto,Health Centre,,,,8.205294,-0.406226,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Wulensi,,Wulensi,Health Centre Building,,,,8.655795,0.00246,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Wulensi,,Wulensi,Health Facility,,,,8.656316,0.003225,26524,Northern,Northern,"12",48.4
Northern,Kumbungu,Gbullung,,Jakpahi,Health Facility/New Building,,,,9.458654,-1.028535,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Choggu,,Education Ridge,Herbalife Ghana Limited,,,,9.423677,-0.856578,26524,Northern,Northern,"12",48.4
Northern,Tamale South,Vitting,,Lahagu,Hospital,,,,9.330709,-0.727394,26524,Northern,Northern,"12",48.4
Northern,Tamale South,Tamale Central,Napkpayili,Kakpayili,Hospital Beside The Kakpagyili Market,Nakpayili CHPS,Community Health Planning Services (CHPS) Compound,Government,9.376194,-0.845738,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Wulensi,,Wulensi,Hospital Building,,,,8.6569,0.003584,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Pudua,,Zonyahim,Ibrahim  Shahadu,,,,8.968297,0.227551,26524,Northern,Northern,"12",48.4
Northern,Karaga,Komoayili,,Kupali,Issah  Abdul Razak,,,,9.878837,-0.47889,26524,Northern,Northern,"12",48.4
Northern,Tatale,Sangbaa,,Tikasarini,Jagri  Uniyagna,,,,9.075695,0.395676,26524,Northern,Northern,"12",48.4
Northern,Nanton,Malshegu,Nanton,Janjuri Kukuo,Janjori-Kukuo Health Centre,Janjori-Kukuo Health Centre,Health Centre,Government,9.52657,-0.829048,26524,Northern,Northern,"12",48.4
Northern,Kumbungu,Gbullung,Voggu,Jegbo,Jegbo Chps,Jegbo CHPS,Community Health Planning Services (CHPS) Compound,Government,9.530086,-1.063653,26524,Northern,Northern,"12",48.4
Northern,Mion,Jimle,Jimle,Jimle,Jimle Health Centre,Jimle Health Centre,Health Centre,Government,9.400273,-0.482941,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Makayili,Makayili,Juawayili,Juanayili Chips,Juanayili CHPS,Community Health Planning Services (CHPS) Compound,Government,8.955135,-0.155168,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Makayili,,Juasiya,Juasiya Clinic,,,,9.0313,0.060649,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi Central,,Yendi,Jubilee Primary School Kitchen,,,,9.44488,0.001426,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Taha,,Fuo,Julina Ahorsu,,,,9.424276,-0.81028,26524,Northern,Northern,"12",48.4
Northern,Tamale Central,Tamale Central,,Aboabo,K & K Clinical,,,,9.405542,-0.836298,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Kayereso,Sabonjida,Kabeso,Kabeso Old Clinic,Kabeso CHPS,Community Health Planning Services (CHPS) Compound,Government,8.259826,-0.285718,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Kabonwule,Kabonwule,Kabonwule,Kabonwule Chips Compound,Kabonwule CHPS,Community Health Planning Services (CHPS) Compound,Government,8.34946,0.047581,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Tamale Central,,Kukuo,Kabsad Scientific Hospital,,,,9.39869,-0.827456,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Wulensi,Wulensi,Kajeso,Kajeso Chps Compound,Kajesu CHPS,Community Health Planning Services (CHPS) Compound,Government,8.63302,0.135058,26524,Northern,Northern,"12",48.4
Northern,Tamale South,Tamale Central,Napkpayili,Kakpayili,Kakpagyili Chips Compound,Nakpayili CHPS,Community Health Planning Services (CHPS) Compound,Government,9.37286,-0.847918,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Taha,Taha,Kalpohini,Kalpohin Health Centre,Kalpohin Health Centre,Health Centre,Government,9.421579,-0.824786,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Taha,Malshegu,Kalpohini,Kalpohin Medical Centre,Marshal Medical Center,Clinic,Private,9.415543,-0.823875,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Kamina,Kamina,Kamina Barracks,Kamina Barracks Hospital,6MRS Kamina Hospital,Hospital,Quasi-Government,9.461499,-0.849358,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi East,Ngani,Kamashagu,Kamsheigu Chip'S Compound,Kamshegu CHPS,Community Health Planning Services (CHPS) Compound,Government,9.422813,0.122659,26524,Northern,Northern,"12",48.4
Northern,Tatale,Kandin,Kandin,Kandin,Kandin Health Centre,Kandin Health Centre,Health Centre,Government,9.199528,0.452673,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Kamina,Kamina,Kanvilli,Kanvilli Health Centre,Kanvilli Health Centre,Health Centre,Government,9.448054,-0.839182,26524,Northern,Northern,"12",48.4
Northern,Karaga,Karaga,Karaga,Karaga,Karaga  Poly Clinic Hospital,Karaga Health Centre,Health Centre,Government,9.916229,-0.430034,26524,Northern,Northern,"12",48.4
Northern,Tolon,Nyankpala,,Nyankpala,Karimu Yili,,,,9.404462,-0.98307,26524,Northern,Northern,"12",48.4
Northern,Tolon,Kasuliyili,Kasuliyili,Kasuliyili,Kasuliyili Health Center,Kasuliyili Health Centre,Health Centre,Government,9.546925,-1.115056,26524,Northern,Northern,"12",48.4
Northern,Tamale Central,Tamale Central,,Dohinaayili,Kings Diagnotic Centre,,,,9.394994,-0.828433,26524,Northern,Northern,"12",48.4
Northern,Tamale Central,Vitting,,Dabokpa,Kofi Mayor'S House,,,,9.386601,-0.81295,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Malshegu,Kamina,Kogni,Kogni Clinic,Kogni CHPS,Community Health Planning Services (CHPS) Compound,Government,9.536372,-0.833942,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Salaga South,,Waja Do,Konlan   Awuni,,,,8.411102,-0.243335,26524,Northern,Northern,"12",48.4
Northern,Mion,Kpabia,Kpabia,Kpabia,Kpabia Health Centre,Kpabia Health Centre,Health Centre,Government,9.26566,-0.238348,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Kayereso,Sabonjida,Kpadjai No.1,Kpadjai  Chps Compound,Kpajai No. 2 CHPS,Community Health Planning Services (CHPS) Compound,Government,8.179178,-0.444475,26524,Northern,Northern,"12",48.4
Northern,Zabzugu,Zabzugu,Zabzugu,Kpalgagbini,Kpalgagbini Chips,Kpaligagbini CHPS,Community Health Planning Services (CHPS) Compound,Government,9.324452,0.453285,26524,Northern,Northern,"12",48.4
Northern,Tolon,Lingbunga,,Lungbunga,Kpana Lan Dabogni,,,,9.648443,-1.213679,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Kpandai,Kpandai,Kpandai,Kpandai Health Centre,Kpandai  District Hospital,District Hospital,Government,8.463484,-0.006108,26524,Northern,Northern,"12",48.4
Northern,Yendi,Ngani,Ngani,Kpanjamba,Kpanjamba Chps Compound,Kpanjamba CHPS,Community Health Planning Services (CHPS) Compound,Government,9.4127,0.190072,26524,Northern,Northern,"12",48.4
Northern,Tamale South,Vitting,Bilpeila,Kpanvo,Kpanvo Chips Compound,Kpanvo Clinic,Clinic,Government,9.371161,-0.827835,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi West,,Kpasanaldo,Kpasanando  Chps Compound,,,,9.453418,-0.093188,26524,Northern,Northern,"12",48.4
Northern,Gushiegu,Kpatinga,Kpatinga,Kpatinga,Kpatinga Health Centre,Kpatinga Health Centre,Health Centre,Government,9.767276,-0.267723,26524,Northern,Northern,"12",48.4
Northern,Tolon,Kpendua,Kpendua,Nyobiligu (Yabologu),Kpiendua Chips,Kpendua CHPS,Community Health Planning Services (CHPS) Compound,Government,9.502964,-1.260064,26524,Northern,Northern,"12",48.4
Northern,Kumbungu,Malshegu,Kumbungu,Kpilyini,Kpulinyin Chps Compound,Kpullinyin CHPS,Community Health Planning Services (CHPS) Compound,Government,9.541133,-0.886853,26524,Northern,Northern,"12",48.4
Northern,Mion,Sambu,Sambu,Kpunkpano,Kpunkpano,Kpunkpuno CHPS,Community Health Planning Services (CHPS) Compound,Government,9.551042,-0.132475,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi Central,Yendi East,Kuga,Kuga Community Maternity Clinic,Kuga CHPS,Community Health Planning Services (CHPS) Compound,Government,9.445552,0.01605,26524,Northern,Northern,"12",48.4
Northern,Tatale,Sanguli,,Taatindo,Kukarh Gifity,,,,9.448927,0.477037,26524,Northern,Northern,"12",48.4
Northern,Mion,Kukpalgu,Kukpalgu,Kukpaligu,Kukpalgu Health Centre,Kukpalgu Health Centre,Health Centre,Government,9.744134,-0.143043,26524,Northern,Northern,"12",48.4
Northern,Zabzugu,Kukpaligu,Kukpaligu,Kukpaligu,Kukpaligu Health Centre,Kukpaligu Health Centre,Health Centre,Government,9.181371,0.316061,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Vitting,Taha,Kulaa,Kulaa Chps Compound,Kulaa CHPS,Community Health Planning Services (CHPS) Compound,Government,9.448075,-0.733157,26524,Northern,Northern,"12",48.4
Northern,Yendi,Bumbong,Bumbong,Kulkpanga,Kulkpanga Chips Compound,Kulikpanga CHPS,Community Health Planning Services (CHPS) Compound,Government,9.533204,0.019307,26524,Northern,Northern,"12",48.4
Northern,Kumbungu,Kumbungu,Kumbungu,Kumbungu,Kumbungu Chps Compound,Kumbungu Health Centre,Health Centre,Government,9.559019,-0.947719,26524,Northern,Northern,"12",48.4
Northern,Kumbungu,Kumbungu,Kumbungu,Kumbungu,Kumbungu Health Centre,Kumbungu Health Centre,Health Centre,Government,9.549414,-0.942238,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Kumdi,Kumdi,Kumdi,Kumdi Health Centre,Kumdi Health Centre,Health Centre,Government,8.465013,-0.204353,26524,Northern,Northern,"12",48.4
Northern,Yendi,Adibo,Adibo,Kuni,Kuni Chps Compound,Kuni CHPS,Community Health Planning Services (CHPS) Compound,Government,9.246031,0.166846,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi East,Yendi East,Kunkon No. 1,Kunkon Chps Compound,Kunkon CHPS,Community Health Planning Services (CHPS) Compound,Government,9.482896,0.100652,26524,Northern,Northern,"12",48.4
Northern,Saboba,Sambuli,Sambuli,Kunkunzoli,Kunkunzoli Chip Compound,Kunkunzali CHPS,Community Health Planning Services (CHPS) Compound,Government,9.608402,0.246191,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi West,,Kpatia,Laboratory,,,,9.480037,-0.015468,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Chamba,,Sabonjida,Labour Ward,,,,8.599564,-0.349439,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Kpandai,,Katiejeli,Labur Kiluobal Joseph,,,,8.40808,-0.024315,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Malshegu,,Maleshegu,Landlord,,,,9.478241,-0.880975,26524,Northern,Northern,"12",48.4
Northern,Tamale South,Vitting,,Nanton Zuo,"Lemete Ghana, Surgery Clinic",,,,9.370449,-0.736321,26524,Northern,Northern,"12",48.4
Northern,Tamale Central,Tamale Central,,Aboabo,Lhd Lab Hill Diagonostic,,,,9.405649,-0.838074,26524,Northern,Northern,"12",48.4
Northern,Tatale,Kandin,,Nakoti,Licho Anthony,,,,9.198707,0.52013,26524,Northern,Northern,"12",48.4
Northern,Saboba,Natagu,Natagu,Lifur,Lifur  Chips Compound,Liful CHPS,Community Health Planning Services (CHPS) Compound,Government,9.855775,0.060201,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Salaga South,Sabonjida,Loloto,Loloto Presby Health Centre,Loloto Presby Health Centre,Health Centre,Christian Health Association of Ghana (CHAG),8.365648,-0.403188,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Kayereso,Sabonjida,Lonto,Lonto Health Centre,Lonto Health Centre,Health Centre,Government,8.20534,-0.406491,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Kamina,,Gbanyamni,Lukman,,,,9.462708,-0.825934,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Lungni,Lungni,Lungni,Lungni Health Centre,Lungni Health Centre,Health Centre,Government,8.558022,-0.003185,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Taha,,Kalpohini,Maame Serwaa,,,,9.433221,-0.817442,26524,Northern,Northern,"12",48.4
Northern,Saboba,Gbangbanpong,,Sajigbaln (Nwabukando),Mabido Number One Clinic,,,,9.808415,0.229496,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Bincheratanga,,Bincheratanga,Madam  Azia,,,,9.116435,0.001245,26524,Northern,Northern,"12",48.4
Northern,Gushiegu,Katani,,Katani,Madam  Binta,,,,10.161861,-0.085251,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Kamina,,Gbanyamni,Madam Agnes House,,,,9.447553,-0.819097,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Makayili,Makayili,Makayili,Makayili Health Centre,Makayili Health Centre,Health Centre,Government,9.001101,-0.017232,26524,Northern,Northern,"12",48.4
Northern,Savelugu,Savelugu,,Savelugu,Malja Junior High School,,,,9.598265,-0.828968,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi West,Bumbong,Malzeri,Malzere Health Centre,Malzeri Clinic,Clinic,Private,9.502919,-0.025015,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Malshegu,Malshegu,Kumbuyili,Marshal Medical Centre,Marshal Medical Center,Clinic,Private,9.471335,-0.871198,26524,Northern,Northern,"12",48.4
Northern,Mion,Sambu,,Nadundo,Marternity Home,,,,9.311734,-0.099106,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Egambo,,Kanjo-Kura,Mawan Koyaga Mosses,,,,8.774665,0.294234,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Malshegu,,Maleshegu,Maziru,,,,9.480867,-0.883466,26524,Northern,Northern,"12",48.4
Northern,Tamale South,Bilpeila,,Kambona Yili,Medical/ Social Centre,,,,9.362806,-0.887224,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Choggu,,Choggu Manayili,Megzet Health And Beauty Clinic,,,,9.429664,-0.850957,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Garizegu,,Nangbogu Yekura,Methodist Office Building,,,,9.415697,-0.930752,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Bimbilla,,Bimbilla,Millennium Hospital,,,,8.867705,0.046998,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Bimbilla,Bimbilla,Bimbilla,Millennium Hospital Bimbilla,Bimbilla  Municipal Hospital,Municipal Hospital,Government,8.846965,0.061106,26524,Northern,Northern,"12",48.4
Northern,Savelugu,Moglaa,Moglaa,Moglaa,Moglaa Health Centre,Moglaa Health Centre,Health Centre,Government,9.593392,-0.873484,26524,Northern,Northern,"12",48.4
Northern,Savelugu,Pong Tamale,,Boggo,Mohammad  House,,,,9.662494,-0.898273,26524,Northern,Northern,"12",48.4
Northern,Zabzugu,Sabare,Sabare,Moniegu,Moneigu Chps,Monegu  CHPS,Community Health Planning Services (CHPS) Compound,Government,9.326209,0.274172,26524,Northern,Northern,"12",48.4
Northern,Karaga,Komoayili,Komoayili,Monkula,Monkula Clinic,Monkula CHPS,Community Health Planning Services (CHPS) Compound,Government,9.871062,-0.467693,26524,Northern,Northern,"12",48.4
Northern,Mion,Sambu,,Montoldo,Montoldo Chps,,,,9.382985,-0.061781,26524,Northern,Northern,"12",48.4
Northern,Tamale Central,Tamale Central,Tamale Central,Moshie Zongo,Moshie Zongo Health Clinic,Moshie Zongo Health Centre,Health Centre,Government,9.408709,-0.843699,26524,Northern,Northern,"12",48.4
Northern,Gushiegu,Gushiegu,,Gushiegu,Mr Kofi,,,,9.922107,-0.217659,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Chamba,,Chamba,Mr Naporo Edmund,,,,8.693746,-0.139525,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Vitting,,Kukuo,Mr Osman'S House,,,,9.399409,-0.819891,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Napkpayili,Makayili,Bandajua,Munankpa,Nakpa CHPS,Community Health Planning Services (CHPS) Compound,Government,8.810737,0.012071,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi Central,,Oyomyili,Munkaila Animals Room,,,,9.380337,-0.027777,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Gbungbaliga,Wulensi,Monchani No. 2,N-Monchani Chps Compound,Nmonchani CHPS,Community Health Planning Services (CHPS) Compound,Government,8.714538,0.073902,26524,Northern,Northern,"12",48.4
Northern,Gushiegu,Gushiegu,Nabuli,Nabaliba No.2,Nabaliba Hospital,Nabuli Health Centre,Health Centre,Government,9.965009,-0.031725,26524,Northern,Northern,"12",48.4
Northern,Savelugu,Pong Tamale,Pong Tamale,Nabogu,Nabogu Hospital,Nabogu CHPS,Community Health Planning Services (CHPS) Compound,Government,9.748087,-0.824339,26524,Northern,Northern,"12",48.4
Northern,Gushiegu,Nabuli,Nabuli,Nabuli,Nabuli Health Centre,Nabuli Health Centre,Health Centre,Government,10.250484,0.040107,26524,Northern,Northern,"12",48.4
Northern,Nanton,Tampion,Tampion,Nagdigu,Nagdigu Chips,Nagdigu CHPS,Community Health Planning Services (CHPS) Compound,Government,9.57448,-0.688511,26524,Northern,Northern,"12",48.4
Northern,Zabzugu,Nakpale,Nakpale,Nakpali,Nakpale Health Centre,Nakpale Health Centre,Health Centre,Government,8.979386,0.322029,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Napkpayili,Makayili,Nakpayili,Nakpayili Chps,Nakpa CHPS,Community Health Planning Services (CHPS) Compound,Government,8.760335,0.053614,26524,Northern,Northern,"12",48.4
Northern,Karaga,Sandua,Sandua,Nangmong,Namang Clinical,Namang CHPS,Community Health Planning Services (CHPS) Compound,Government,10.253232,-0.228391,26524,Northern,Northern,"12",48.4
Northern,Saboba,Gbangbanpong,Gbangbanpong,Nambiri Zongo,Nambiri Chps Ghs,Nambiri CHPS,Community Health Planning Services (CHPS) Compound,Government,9.893078,0.325631,26524,Northern,Northern,"12",48.4
Northern,Tolon,Tolon,,Nambogo,Nambogo  Clinic,,,,9.400728,-1.047018,26524,Northern,Northern,"12",48.4
Northern,Nanumba South,Wulensi,,Wulensi,Nambu Ana,,,,8.653886,-0.00131,26524,Northern,Northern,"12",48.4
Northern,Mion,Jimle,Jimle,Namvili (Dagogyili),Namvili Chps Compound,Nanvili CHPS,Community Health Planning Services (CHPS) Compound,Government,9.319327,-0.509745,26524,Northern,Northern,"12",48.4
Northern,Karaga,Sakulo,,Nandulli,Nandulli Hospital,,,,10.041005,-0.40501,26524,Northern,Northern,"12",48.4
Northern,Tamale South,Vitting,Vitting,Nanton Zuo,Nanton Zuo Chps Compound,Zuo CHPS,Community Health Planning Services (CHPS) Compound,Government,9.371301,-0.742752,26524,Northern,Northern,"12",48.4
Northern,Nanton,Savelugu,Nanton,Nanton-Kugugu,Nantonkurugu,Nanton-Kurugu CHPS,Community Health Planning Services (CHPS) Compound,Government,9.617149,-0.745308,26524,Northern,Northern,"12",48.4
Northern,Savelugu,Savelugu,Savelugu,Savelugu,Nasara Clinic,Nasara Clinic,Hospital,Private,9.638114,-0.824185,26524,Northern,Northern,"12",48.4
Northern,Saboba,Natagu,Natagu,Natagu,Natagu Chps Compound,Natagu CHPS,Community Health Planning Services (CHPS) Compound,Government,9.833322,0.149972,26524,Northern,Northern,"12",48.4
Northern,Yendi,Yendi Central,Yendi East,Yendi,Nayilifong Chips Compound,Nayilifong CHPS,Community Health Planning Services (CHPS) Compound,Government,9.440474,0.001203,26524,Northern,Northern,"12",48.4
Northern,Gushiegu,Gushiegu,,Nayugu,Nayugu Chips Compound,,,,9.819218,-0.271552,26524,Northern,Northern,"12",48.4
Northern,Kumbungu,Gupanerigu,Gupanerigu,Nbanayili,Nbanayili Health Centre,Mbanaayili CHPS,Community Health Planning Services (CHPS) Compound,Government,9.466691,-0.915114,26524,Northern,Northern,"12",48.4
Northern,Gushiegu,Gushiegu,Gushiegu,Yeshianyili,Neesim Nutrition Centre,Neesim Nutrition Centre,Feeding Centre,Government,9.935895,-0.205362,26524,Northern,Northern,"12",48.4
Northern,Kpandai,Sabonjida,,Sawundo,Nejero Health Centre,,,,8.363203,-0.216221,26524,Northern,Northern,"12",48.4
Northern,Karaga,Nyong,,Nyong Nayili,New Clinic,,,,9.88338,-0.625836,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Vitting,,Kukuo,New Life Clinic  And Diagnostic Laboratory,,,,9.393761,-0.82108,26524,Northern,Northern,"12",48.4
Northern,Mion,Kukpalgu,,Kukpaligu,Ngberise,,,,9.735571,-0.148096,26524,Northern,Northern,"12",48.4
Northern,Nanumba North,Lanja,,Bakpaba,Nkugname'S Private Clinic,,,,9.180742,0.019686,26524,Northern,Northern,"12",48.4
Northern,Sagnerigu,Sagnarigu,Garizegu,Sagnerigu,Northern Community Eye Hospital,God Cares Community Hospital,Hospital,Private,9.41207,-0.865652,26524,Northern,Northern,"12",48.4
